"998","\N","","PRINCIPAL DIAGNOSIS INVALID AS DISCHARGE DIAGNOSIS","0","\N"
"999","\N","","UNGROUPABLE","0","\N"
"009","\N","\N","Bone marrow transplant","1","2010-10-01"
"015","\N","\N","Autologous bone marrow transplant","1","2011-10-01"
"129","\N","\N","Major head & neck procedures w CC/MCC or major device","1","2020-10-01"
"130","\N","\N","Major head & neck procedures w/o CC/MCC","1","2020-10-01"
"131","\N","\N","Cranial/facial procedures w CC/MCC","1","2020-10-01"
"132","\N","\N","Cranial/facial procedures w/o CC/MCC","1","2020-10-01"
"133","\N","\N","Other ear, nose, mouth & throat O.R. procedures w CC/MCC","1","2020-10-01"
"134","\N","\N","Other ear, nose, mouth & throat O.R. procedures w/o CC/MCC","1","2020-10-01"
"222","05","Surgical","Cardiac defibrillator implant with cardiac catheterization with AMI, HF or shock with MCC","1","2023-10-01"
"223","05","Surgical","Cardiac defibrillator implant with cardiac catheterization with AMI, HF or shock without MCC","1","2023-10-01"
"224","05","Surgical","Cardiac defibrillator implant with cardiac catheterization without AMI, HF or shock with MCC","1","2023-10-01"
"225","05","Surgical","Cardiac defibrillator implant with cardiac catheterization without AMI, HF or shock without MCC","1","2023-10-01"
"226","05","Surgical","Cardiac defibrillator implant without cardiac catheterization with MCC","1","2023-10-01"
"227","05","Surgical","Cardiac defibrillator implant without cardiac catheterization without MCC","1","2023-10-01"
"230","\N","\N","Other cardiothoracic procedures w/o CC/MCC","1","2016-10-01"
"237","\N","\N","Major cardiovasc procedures w MCC","1","2015-10-01"
"238","\N","\N","Major cardiovasc procedures w/o MCC","1","2015-10-01"
"246","05","Surgical","Percutaneous cardiovascular procedures with drug-eluting stent with MCC or 4+ arteries or stents","1","2023-10-01"
"247","05","Surgical","Percutaneous cardiovascular procedures with drug-eluting stent without MCC","1","2023-10-01"
"248","05","Surgical","Percutaneous cardiovascular procedures with non-drug-eluting stent with MCC or 4+ arteries or stents","1","2023-10-01"
"249","05","Surgical","Percutaneous cardiovascular procedures with non-drug-eluting stent without MCC","1","2023-10-01"
"338","06","Surgical","Appendectomy with complicated principal diagnosis with MCC","1","2023-10-01"
"339","06","Surgical","Appendectomy with complicated principal diagnosis with CC","1","2023-10-01"
"340","06","Surgical","Appendectomy with complicated principal diagnosis without CC/MCC","1","2023-10-01"
"341","06","Surgical","Appendectomy without complicated principal diagnosis with MCC","1","2023-10-01"
"342","06","Surgical","Appendectomy without complicated principal diagnosis with CC","1","2023-10-01"
"343","06","Surgical","Appendectomy without complicated principal diagnosis without CC/MCC","1","2023-10-01"
"484","\N","\N","Major joint & limb reattachment proc of upper extremity w/o CC/MCC","1","2014-10-01"
"490","\N","\N","Back & neck proc exc spinal fusion w CC/MCC or disc device/neurostim","1","2014-10-01"
"491","\N","\N","Back & neck proc exc spinal fusion w/o CC/MCC","1","2014-10-01"
"685","\N","\N","Admit for renal dialysis","1","2018-10-01"
"691","\N","\N","Urinary stones w esw lithotripsy w CC/MCC","1","2019-10-01"
"692","\N","\N","Urinary stones w esw lithotripsy w/o CC/MCC","1","2019-10-01"
"765","\N","\N","Cesarean section w CC/MCC","1","2018-10-01"
"766","\N","\N","Cesarean section w/o CC/MCC","1","2018-10-01"
"767","\N","\N","Vaginal delivery w sterilization &/or D&C","1","2018-10-01"
"774","\N","\N","Vaginal delivery w complicating diagnoses","1","2018-10-01"
"775","\N","\N","Vaginal delivery w/o complicating diagnoses","1","2018-10-01"
"777","\N","\N","Ectopic pregnancy","1","2018-10-01"
"778","\N","\N","Threatened abortion","1","2018-10-01"
"780","\N","\N","False labor","1","2018-10-01"
"781","\N","\N","Other antepartum diagnoses w medical complications","1","2018-10-01"
"782","\N","\N","Other antepartum diagnoses w/o medical complications","1","2018-10-01"
"984","\N","\N","Prostatic O.R. procedure unrelated to principal diagnosis w MCC","1","2017-10-01"
"985","\N","\N","Prostatic O.R. procedure unrelated to principal diagnosis w CC","1","2017-10-01"
"986","\N","\N","Prostatic O.R. procedure unrelated to principal diagnosis w/o CC/MCC","1","2017-10-01"
